id,place,tweets,sentiment,longitude,latitude
1568079365195599873,"{'fullName': 'Pabuaran, Indonesia', 'name': 'Pabuaran', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","di jumat berkah ini kita doakan agar ibu kota negara yg bernama nusantara berjalan dengan lancar dan sesuai dengan rencana

doa yang baik untuk hasil yg baik",,105.989993,-6.222186
1568079198824300544,"{'fullName': 'Lampung Tengah, Lampung', 'name': 'Lampung Tengah', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",ulun lampung dukung pemindahan ibu kota negara ikn nusantara karena hanya memberikan dapat positif,,104.542587,-5.252792
1568078426850074625,"{'fullName': 'Lampung Tengah, Lampung', 'name': 'Lampung Tengah', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",masyarakat lampung mendukung pemindahan ikn nusantara dengan pemindahan ibu kota negara telah membawa pemerataan pembangunan,,104.542587,-5.252792
1568076939981914113,"{'fullName': 'Kepahiang, Indonesia', 'name': 'Kepahiang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","pembangunan ibu kota negara ikn nusantara secara perlahan mulai berdampak terhadap sektor usaha mikro kecil dan menengah umkm 

kami masyarakat bengkulu bangga dan mendukung pembangunan ikn",,102.512544,-3.724818
1568076355497242624,"{'fullName': 'Labuapi, Indonesia', 'name': 'Labuapi', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",nusantara ibu kota negara masa depan masyarakat nusa tenggara barat sabar menunggu,,116.0689,-8.651347
1568075944895860742,"{'fullName': 'West Sumatra, Indonesia', 'name': 'West Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn akan membawa kemajuan,,98.589462,-3.487903
1568075625075965952,"{'fullName': 'Kepahiang, Indonesia', 'name': 'Kepahiang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","jadi pengen pindah ke ikn 

ekonomi di ppu pasti berkembang pesat dampak dari pembangunan ibu kota nusantara





bengkulu",,102.512544,-3.724818
1565892093213491200,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",umkm menyambut pemindahan ibu kota nusantara satukan bangsa,,110.734124,-3.5622
1565886999286132736,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota baru untuk kemajuan dan kesejahteraan bangsa ayo kita dukung
nusantara satukan bangsa",,110.734124,-3.5622
1565843557155753984,"{'fullName': 'Mojoroto, Indonesia', 'name': 'Mojoroto', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","kediri ibu kota provinsi mataraman
sabtu 

warganet nusantara terkasih dimanapun berada selamat pagi diakhir pekan minggu i september ceria

 untuk kebersamaan kita indonesia
pakde naryo wa",,111.959473,-7.847842
1565583863669084160,"{'fullName': 'Campaka, Indonesia', 'name': 'Campaka', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",menyelesaikan sengketa dan konflik pertanahan serta memberikan dukungan terhadap pembangunan ibu kota negara ikn nusantara,,107.403589,-6.58373
1565555895781560320,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota baru untuk kemajuan dan kesejahteraan bangsa ayo kita dukung
nusantara identitas bangsa",,110.734124,-3.5622
1565530137000804352,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pemindahan ibu kota ini juga berdampak dalam pembangunan pariwisatan ekonomi nusantara identitas bangsa,,110.734124,-3.5622
1565208086448832512,"{'fullName': 'West Borneo, Indonesia', 'name': 'West Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","danrem asn berikan kuliah umum di unmul dampak positif pemindahan ibu kota ke ikn nusantara
ikn berdampak positif",,108.5949,-3.067652
1564808980719087616,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ikn ekonomi maju
pemerintah mengklaim sudah banyak investor tertarik masuk berinvestasi di pembangunan ibu kota nusantara di kalimantan timur",,118.927002,-11.007615
1564223556610772992,"{'fullName': 'Senen, Indonesia', 'name': 'Senen', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","tempat berkumpulnya semua jenis kue tradisional indonesia

jawaban dari kerisauan kamu yg tinggal di ibu kota tapi rindu jajanan tradisional nusantara 

kamu bisa dateng mulai dari jam  sore hingga subuh buat berburu aneka kue basah di stand kue subuh senen jaya",,106.844716,-6.199266
1563005068558749697,"{'fullName': 'Nongsa, Indonesia', 'name': 'Nongsa', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","menanti nusantara proyek ibu kota baru

ikn ekonomi maju",,104.022457,0.981943
1562994497235329031,"{'fullName': 'Pasaman, Indonesia', 'name': 'Pasaman', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn akan membawa kemajuan
ikn ekonomi maju",,99.643668,-0.058576
1562623421347172352,"{'fullName': 'West Sumatra, Indonesia', 'name': 'West Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","harapan masyarakat dengan penetapan nusantara sebagai nama ibu kota baru dan pengesahan uu ikn akan membawa kemajuan
jokowi tokoh pembangunan",,98.589462,-3.487903
1562278823781347329,"{'fullName': 'Kota Batam, Kepulauan Riau', 'name': 'Kota Batam', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota pindah ke kalimantan timur mendongkrak perekonomian

nusantara simbol persatuan",,103.752777,0.464038
1562268515045781504,"{'fullName': 'Bukit Mas Sport Center', 'name': 'Bukit Mas Sport Center', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","festival sepaku ibu kota nusantara wagub tegaskan rakyat kaltim dukung ikn

nusantara simbol persatuan",,117.58453594722334,3.3278662107034713
1561581436603211776,"{'fullName': 'Ampenan, Indonesia', 'name': 'Ampenan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",pekerja konstruksi lokal jadi aktor utama pembangunan ibu kota negara nusantara,,116.069081,-8.623126
1561162988127932416,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",beginilah konsep sambutan presiden ri  dalam buku kami  amp  yang telah kami persiapkan amp segera dikirim ke beliau hasil karya kami terbaik untuk nkri harga mati  visualisasi ibu kota negara ikn  nusantara henuk dan pasaribu,,98.636589,3.515784
1560167581860139008,"{'fullName': 'Pamulang, Indonesia', 'name': 'Pamulang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",fyi provinsi di indonesia bakal nambah lagi kemungkinan  besar provinsi baru di indonesia berikutnya itu ibu kota nusantara amp kapuas raya mungkin nantinya  no suteki na machi e  bakal ganti judul,,106.703149,-6.349273
1560110094339059712,"{'fullName': 'Bukit Mas Sport Center', 'name': 'Bukit Mas Sport Center', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara akan mendorong percepatan pertumbuhan ekonomi nasional melalui enam klaster ekonomi dan dua klaster pendukung antara lain industri teknologi bersih farmasi terintegrasi industri pertanian berkelanjutan
indonesia bangkit bertumbuh",,117.58453594722334,3.3278662107034713
1559516749628076032,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",kata pengantar buku kami  amp  selesai setelah ikuti pidato  di sidang tahun mpr   agustus  dan pidato  soal ikn dkutip dalam buku kami amp kami gelari bapak pembangunan ibu kota negara ikn   nusantara merdeka,,98.636589,3.515784
1559418936999149568,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",sudah banyak negara pindah ibu kota negara amp dapat kami sajikan beberapa dalam buku kami visualisasi ibu kota negara ikn  nusantara henuk dan pasaribu  merdeka,,98.636589,3.515784
1559361408998920199,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan ibu kota negara nusantara akan berdampak peningkatan kreatifitas dan inovasi produk bangkit tumbuh negriku,,118.927002,-11.007615
1559343452789575680,"{'fullName': 'Kota Medan, Sumatera Utara', 'name': 'Kota Medan', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","naskah buku kami 
amp  guna peringati hut ri ke  berjudul  visualisasi ibu kota ikn  nusantara henuk dan pasaribu  telah siap diterbit oleh  setelah diluncurkan tepat  agustus  di  m e r d e k a",,98.590309,3.515784
1559127741941059584,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",perbaikan sampul sangat tepat dari buku kami  amp karena penulis utama bangga soalnya ada petunjuk arah rote di titik nol nusantara di kawasan ibu kota negara ikn  nusantarajadi buku ini sangat bangga dibaca anakanak rote dimanapun berada,,98.636589,3.515784
1559043863133982720,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","persiapan matang presentasi 
kami    sekitar an slide nanti dibukukan dalam belasan bab menyimpulkan  presiden   bapak pembangunan ibu kota negara ikn  nusantara karena menciptakan indonesiasentris di kalimantan timurmerdeka",,98.636589,3.515784
1558763132126138368,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",persembahan kami amp untuk nkridiluncurkan di   agustus ampdibukukanampdiminta sambutan presiden  amp digratiskan ke semua sekolah sdsmavisualisasi ibu kota negaraiknnusantarahenukamp pasaribu,,98.636589,3.515784
1558323197497720832,"{'fullName': 'Medan Johor, Indonesia', 'name': 'Medan Johor', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","kebanggaan kami 
  sebagai wni pronkri harga mati sangat dukung pemerintahan  segera meluncurkan presentasi kami untuk merayakan hut ri ke tepat  agustus  sekaligus dibukukan berjudulvisualisasi ibu kota negara ikn nusantara",,98.636589,3.515784
1557924364607111169,"{'fullName': 'Bukit Mas Sport Center', 'name': 'Bukit Mas Sport Center', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara akan mendorong percepatan pertumbuhan ekonomi nasional melalui enam klaster ekonomi dan dua klaster pendukung 
ikn meratakan pembangunan",,117.58453594722334,3.3278662107034713
1557909536367071232,"{'fullName': 'SDN 029 Tarakan', 'name': 'SDN 029 Tarakan', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara akan mendorong percepatan pertumbuhan ekonomi nasional melalui enam klaster ekonomi dan dua klaster pendukung antara lain industri teknologi bersih farmasi terintegrasi industri pertanian berkelanjutandan energi rendah karbon
ikn meratakan pembangunan",,117.5733871459961,3.343883991241455
1556483685980901377,"{'fullName': 'Nongsa, Indonesia', 'name': 'Nongsa', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara bakal meningkatkan ekonomi warga kalimantan timur

ikn smartcity indonesia",,104.022457,0.981943
1556106796250456064,"{'fullName': 'South Borneo, Indonesia', 'name': 'South Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota nusantara ikn kemajuan indonesia,,114.345859,-5.585365
1555754970040872960,"{'fullName': 'West Java, Indonesia', 'name': 'West Java', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara bakal meningkatkan ekonomi warga asli kalimantan timur
  
prokes lindungi dirimu",,106.374775,-7.820934
1555754670005448704,"{'fullName': 'West Java, Indonesia', 'name': 'West Java', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",kepala otorita ibu kota nusantara ikn bambang susantono mengungkapkan bahwa sistem transportasi cerdas atau intelligent transportation its akan dikembangkan di ibu kota nusantara ikn,,106.374775,-7.820934
1555754194568499201,"{'fullName': 'West Java, Indonesia', 'name': 'West Java', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan ibu kota negara ikn nusantara akan menggunakan konsep smart citu forest atau kota di dalam kawasan hutan sekitar  persen wilayah menjadi kawasan hijau dan menggunakan konstruksi ramah lingkungan untuk setiap bangunan,,106.374775,-7.820934
1555752413708951552,"{'fullName': 'Indonesia', 'name': 'Indonesia', 'type': 'country', 'country': 'Indonesia', 'countryCode': 'ID'}","sejumlah organisasi kemasyarakatan pemuda okp dan masyarakat indonesia mendukung pembangunan ibu kota nusantara ikn
prokes lindungi dirimu",,95.004677,-11.007615
1555748008259596288,"{'fullName': 'Lubuk Baja, Indonesia', 'name': 'Lubuk Baja', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara bakal meningkatkan ekonomi warga lokal

prokes lindungi dirimu",,103.9866335,1.107063
1555401269790924800,"{'fullName': 'Nongsa, Indonesia', 'name': 'Nongsa', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara bakal meningkatkan ekonomi warga asli kalimantan timur

indonesia negeri maju",,104.022457,0.981943
1554648788773765120,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota nusantara bakal meningkatkan ekonomi warga asli kalimantan timur infrastruktur jokowi hebat,,118.927002,-11.007615
1554615294433275904,"{'fullName': 'Pasawahan, Indonesia', 'name': 'Pasawahan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","nah  persoalan itu nanti akan terjawab dengan berpindahnya ibu kota negara nusantara nanti masa kehidupan anakcucu kita yang mengalaminya presiden ri dari berbagai suku nusantara 

berpikirlah jernih dan sederhana kepemimpinan itu kodratullah",,107.447168,-6.659211
1553216810803048448,"{'fullName': 'Brimob Tarakan', 'name': 'Brimob Tarakan', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","sejumlah organisasi kemasyarakatan pemuda okp dan masyarakat indonesia mendukung pembangunan ibu kota nusantara ikn
vaksin booster aman",,117.58405449657128,3.328718360368452
1553005201820307457,"{'fullName': 'Balikpapan Selatan, Indonesia', 'name': 'Balikpapan Selatan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota nusantara bakal usung konsep kota  menit apa maksudnya  internasional kontan,,116.87161446,-1.25730257
1552976384255225857,"{'fullName': 'Penjaringan, Indonesia', 'name': 'Penjaringan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",menteri investasi mengatakan bahwa hyundai juga tertarik untuk turut mengambil bagian dalam investasi di ibu kota nusantara ikn,,106.716918,-6.140264
1552558366009921537,"{'fullName': 'Ampenan, Indonesia', 'name': 'Ampenan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota nusantara tingkatkan mutu pendidikan kalimantan timur,,116.069081,-8.623126
1552557826865672192,"{'fullName': 'Ampenan, Indonesia', 'name': 'Ampenan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota nusantara hadirnya ikn berdampak pada pemerataan ekonomi dan pembangunan,,116.069081,-8.623126
1551823213503594496,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",salam dari ibu kota nusantara  titik nol ikn nusantara,,117.14373,-0.49544
1551027512800473088,"{'fullName': 'Hotel Mutiara', 'name': 'Hotel Mutiara', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","vaksin booster kesehatan
rencana pemindahan ibu kota negara ikn nusantara merupakan sebuah upaya proses percepatan pembangunan pemerataan dan pemberdayaan kawasan indonesia timur",,117.57342,3.32588
1550744629376851969,"{'fullName': 'Pasar Minggu, Indonesia', 'name': 'Pasar Minggu', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota negara nusantara sangatlah baik untuk indonesia maju,,106.812497,-6.324587
1550646622811561986,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",titik internasional   titik nol ibu kota nusantara,,117.14373,-0.49544
1549260702002532353,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",titik internasional    titik nol ibu kota nusantara,,117.14373,-0.49544
1548867601383710721,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",beban itu akan terasa ringan bila tidak diangkat   ibu kota negara nusantara,,116.73215,-1.30930082
1548860311700025344,"{'fullName': 'Hotel Mutiara', 'name': 'Hotel Mutiara', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara akan mendorong percepatan pertumbuhan ekonomi nasional
vaksin jaga kesehatan",,117.57342,3.32588
1547216748939595776,"{'fullName': 'Pamulang, Indonesia', 'name': 'Pamulang', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",kementerian pekerjaan umum dan perumahan rakyat telah memulai tender untuk sejumlah proyek pembangunan di ibu kota negara nusantara ikn mayoritas proyek yang tersebut adalah penyediaan infrastruktur dasar,,106.703149,-6.349273
1546343893653803008,"{'fullName': 'Ampenan, Indonesia', 'name': 'Ampenan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota negara nusantara
siapkan diri sambut ikn",,116.069081,-8.623126
1546321238154305536,"{'fullName': 'Ampenan, Indonesia', 'name': 'Ampenan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",ibu kota nusantara ikn pulihkan ekonomi,,116.069081,-8.623126
1544659822733365251,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","satu nusa nusantara

     titik nol kilometer ibu kota negarakecamatan sepaku kabupaten ppu",,116.77362988,-0.90720972
1544502559020560384,"{'fullName': 'Hotel Mutiara', 'name': 'Hotel Mutiara', 'type': 'poi', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara akan mendorong percepatan pertumbuhan ekonomi nasional melalui enam klaster ekonomi dan dua klaster pendukung antara lain industri teknologi bersih farmasi terintegrasi industri pertanian berkelanjutan
maju bersama ikn",,117.57342,3.32588
1542885613694844931,"{'fullName': 'Abu Dhabi, United Arab Emirates', 'name': 'Abu Dhabi', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}",pertemuan jokowi dan mbz berlangsung hangat dan  bersahabat membahas berbagai macam isu termasuk kerja sama ekonomi industri pertahanan lingkungan hidup kebudayaan pembangunan ibu kota negara nusantara ikn,,51.2938738,22.6261387
1542859768527695874,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",aku di ibu kota nusantara,,113.836655,-2.409401
1542718266203811840,"{'fullName': 'West Papua, Indonesia', 'name': 'West Papua', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","sederet dampak ekonomi pembangunan ibu kota baru nusantara

doakan agenda jokowi",,129.298158,-4.31892
1541984398719209472,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",otorita ibu kota nusantara oikn bersama pemerintah daerah dan kementerianlembaga terkait sedang menyiapkan beragam pelatihan kerja bagi masyarakat agar bisa turut serta dalam berbagai kegiatan pembangunan di ikn  doakan misi jokowi,,122.4399886,-4.0649489
1541984132179312642,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",pemerintah semakin mantap mewujudkan rencana pemindahan ibu kota negara dari dki jakarta ke nusantara di kalimantan timur  doakan misi jokowi,,122.4399886,-4.0649489
1541859642900262914,"{'fullName': 'Balikpapan Selatan, Indonesia', 'name': 'Balikpapan Selatan', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",semangat dan optimis membangun ibu kota negara nusantara  minews,,116.87161446,-1.25730257
1541609085392433153,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",sepakupenajam paser utara kota nusantara,,113.836655,-2.409401
1541579936145997824,"{'fullName': 'East Borneo, Indonesia', 'name': 'East Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",alhmdulillah bisa mampir ke  ibu kota nusantara baru,,113.836655,-2.409401
1541245367626641408,"{'fullName': 'West Sumatra, Indonesia', 'name': 'West Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","penetapan nusantara sebagai ibu kota negara baru akan membawa kemajuan dan kesejahteraan bangsa

ikn percepat kemajuan",,98.589462,-3.487903
1541057285794934784,"{'fullName': 'Ciomas, Indonesia', 'name': 'Ciomas', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",btw basis fansnya rans orang cilegon apa anak ibu kota nusantara nih,,106.718334,-6.72161
1540884315214839810,"{'fullName': 'West Sumatra, Indonesia', 'name': 'West Sumatra', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","penetapan nusantara sebagai ibu kota negara baru akan membawa kemajuan dan kesejahteraan bangsa

pancasila satukan negri",,98.589462,-3.487903
1540538772256829440,"{'fullName': 'Central Borneo, Indonesia', 'name': 'Central Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}","kebijakan jokowi pindahankan ibu kota dinilai bawa kemajuan besar
infrastruktur satukan nusantara",,110.734124,-3.5622
1540165173717086213,"{'fullName': 'Padang Panjang Barat, Indonesia', 'name': 'Padang Panjang Barat', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","sumbr listrik ibu kota nusantara dari energi
ikn majukan indonesia",,100.374992,-0.480523
1539812175703060480,"{'fullName': 'Matraman, Indonesia', 'name': 'Matraman', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",presiden ri joko widodo jokowi kembali meninjau kawasan ibu kota nusantara ikn di kalimantan timur rabu,,106.857762,-6.218042
1539790380220428288,"{'fullName': 'East Nusa Tenggara, Indonesia', 'name': 'East Nusa Tenggara', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pemuda ansor serukan mendukung dan mengawal pembagunan ibu kota nusantara g indonesia kuat,,118.927002,-11.007615
1539686085894078469,"{'fullName': 'Cipondoh, Indonesia', 'name': 'Cipondoh', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","sebelum berjalan kaki menuju titik nol ibu kota nusantara kabupaten penajam paser utara provinsi kalimantan timur rabu  juni  presiden  dan ketua dpr puan maharani berbincang dengan para pemred

foto laily rachev  biro pers sekretariat presiden",,106.633275,-6.24277
1539456678651101184,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan infrastruktur dasar ibu kota negara ikn nusantara akan dimulai dua bulan lagi atau pada agustus  ikn bangkitkan ekonomi,,122.4399886,-4.0649489
1539455610538070016,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","upaya untuk memanfaatkan produk lokal tengah digenjot kementerian pupr dalam pembangunan infrastruktur termasuk dalam proyek pembangunan ibu kota nusantara

 ikn bangkitkan ekonomi",,122.4399886,-4.0649489
1539455028859371520,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",enam pemerintah provinsi serta   kabupaten dan kota menandatangani pakta komitmen terkait dukungan percepatan pembangunan ibu kota nusantara ikn  ikn bangkitkan ekonomi,,122.4399886,-4.0649489
1539454280016740352,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",kalimantan timur  organisasi kepemudaan mahasiswa dan elemen buruh menyerukan untuk terus mengawal pembangunan ibu kota nusantara ikn di kalimantan timur kaltim ikn bangkitkan ekonomi,,122.4399886,-4.0649489
1539079968810221568,"{'fullName': 'South Borneo, Indonesia', 'name': 'South Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",organisasi kepemudaan mahasiswa dan elemen buruh menyerukan untuk mengawal pembangunan ibu kota nusantara ikn di kalimantan timur kaltim dirgahayu hut jokowi,,114.345859,-5.585365
1539079927571820544,"{'fullName': 'South Borneo, Indonesia', 'name': 'South Borneo', 'type': 'admin', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan ibu kota nusantara ikn nusantara adalah pilihan yang positif dari pemerintah untuk pengembangan wilayah kalimantan khususnya kalimantan timur kaltim dirgahayu hut jokowi,,114.345859,-5.585365
1538355135683776512,"{'fullName': 'Pauh, Indonesia', 'name': 'Pauh', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","urgensi pemindahan ibu kota
pancasila satukan nusantara",,100.4128484,-0.961836
1538354683768492033,"{'fullName': 'Pauh, Indonesia', 'name': 'Pauh', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","alasan ibu kota negara pindah
pancasila satukan nusantara",,100.4128484,-0.961836
1537995658774188037,"{'fullName': 'Padang Barat, Indonesia', 'name': 'Padang Barat', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","ibu kota nusantara bakal terapkan zenergihijau
ikn cermin kemajuan",,100.3496874,-0.9664751
1537769616398643200,"{'fullName': 'Mentok, Indonesia', 'name': 'Mentok', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","kapolri hadiri puncak hari bakti kesehatan di ikn 

bertempat di titik nol ibu kota negara ikn nusantara kapolri jenderal polisi drs listyo sigit prabowo  


semarak hari bhayangkara",,105.108498,-2.149847
1537684984126767105,"{'fullName': 'Ilir Barat I, Indonesia', 'name': 'Ilir Barat I', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",bemsus sulawesi dukung pemindahan ibu kota nusantara ikn sejahterakan negeri,,104.610726,-3.012547
1537680844503982080,"{'fullName': 'Anggeraja, Indonesia', 'name': 'Anggeraja', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}","kapolri hadiri puncak hari bakti kesehatan di ikn 

bertempat di titik nol ibu kota negara ikn nusantara kapolri jenderal polisi drs listyo sigit prabowo 


semarak hari bhayangkara",,119.7220737,-3.5067456
1537661550127116288,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",pembangunan ibu kota negara ikn nusantara disebut menjadi salah satu penggerak transformasi ekonomi indonesia ikn sejahterakan negeri,,122.4399886,-4.0649489
1537661056650444801,"{'fullName': 'Mandonga, Indonesia', 'name': 'Mandonga', 'type': 'city', 'country': 'Indonesia', 'countryCode': 'ID'}",bisnis pengembangan perumahan mulai bergeliat di kabupaten penajam paser utara usai wilayah itu jadi salah satu kawasan yang terdampak pembangunan ibu kota negara atau ikn nusantara ikn sejahterakan negeri,,122.4399886,-4.0649489
